Loinc_2.74_Export_20230727233915
LOINC_NUM,COMPONENT,PROPERTY,TIME_ASPCT,SYSTEM,SCALE_TYP,METHOD_TYP,CLASS,VersionLastChanged,STATUS,CLASSTYPE,ORDER_OBS,EXTERNAL_COPYRIGHT_NOTICE,EXAMPLE_UNITS,LONG_COMMON_NAME,EXAMPLE_UCUM_UNITS,VersionFirstReleased,LHCForms,FormalName
34001-8,Etiological factors.dental,Find,Pt,{Diagnosis.dental},Nom,,DENTAL,2.56,ACTIVE,2,,,,Etiological factors.dental {Diagnosis.dental},,2.09,FALSE,Etiological factors.dental:Find:Pt:{Diagnosis.dental}:Nom:
34002-6,Tooth position,Find,Pt,{Tooth},Nom,,DENTAL,2.27,ACTIVE,2,,,,Tooth position,,2.09,FALSE,Tooth position:Find:Pt:{Tooth}:Nom:
34003-4,Tooth impaction,Find,Pt,{Tooth},Nom,,DENTAL,2.56,ACTIVE,2,,,,Tooth impaction,,2.09,FALSE,Tooth impaction:Find:Pt:{Tooth}:Nom:
34004-2,Tooth impaction position,Find,Pt,{Tooth},Nom,,DENTAL,2.27,ACTIVE,2,,,,Tooth impaction position,,2.09,FALSE,Tooth impaction position:Find:Pt:{Tooth}:Nom:
34005-9,Tooth mobility,Find,Pt,{Tooth},Ord,Miller classification,DENTAL,2.27,ACTIVE,2,,,,Tooth mobility Miller classification,,2.09,FALSE,Tooth mobility:Find:Pt:{Tooth}:Ord:Miller classification
34006-7,Orthodontic treatment,Class,Pt,{Treatment.dental},Nom,,DENTAL,2.56,ACTIVE,2,,,,Orthodontic treatment [Class],,2.09,FALSE,Orthodontic treatment:Class:Pt:{Treatment.dental}:Nom:
34007-5,Type of dentition,Find,Pt,Dentition,Nom,,DENTAL,2.56,ACTIVE,2,,,,Type of dentition Dentition,,2.09,FALSE,Type of dentition:Find:Pt:Dentition:Nom:
34009-1,Tooth previously extracted,Find,Pt,{Tooth},Ord,,DENTAL,2.27,ACTIVE,2,,,,Tooth previously extracted,,2.09,FALSE,Tooth previously extracted:Find:Pt:{Tooth}:Ord:
34010-9,Time since last tooth extraction,Time,Pt,{Tooth},Qn,,DENTAL,2.27,ACTIVE,2,,,,Time since last tooth extraction,,2.09,FALSE,Time since last tooth extraction:Time:Pt:{Tooth}:Qn:
34011-7,Previous dental surgery,Find,Pt,^Patient,Ord,,DENTAL,2.27,ACTIVE,2,,,,Previous dental surgery,,2.09,FALSE,Previous dental surgery:Find:Pt:^Patient:Ord:
34012-5,Previous dental appliance wear,Find,Pt,^Patient,Ord,,DENTAL,2.27,ACTIVE,2,,,,Previous dental appliance wear,,2.09,FALSE,Previous dental appliance wear:Find:Pt:^Patient:Ord:
34013-3,Periodontal evaluation,Class,Pt,Gingiva,Ord,PSR scale,DENTAL,2.27,ACTIVE,2,,,,Periodontal evaluation Gingiva PSR scale,,2.09,FALSE,Periodontal evaluation:Class:Pt:Gingiva:Ord:PSR scale
34014-1,Periodontal screening and recording special finding,Find,Pt,Gingiva,Nom,PSR scale,DENTAL,2.38,ACTIVE,2,,,,Periodontal screening and recording special finding Gingiva PSR scale,,2.09,FALSE,Periodontal screening and recording special finding:Find:Pt:Gingiva:Nom:PSR scale
34015-8,Furcation classification,Class,Pt,{Tooth},Ord,Glickman classification,DENTAL,2.27,ACTIVE,2,,,,Furcation classification {Tooth} Glickman classification,,2.09,FALSE,Furcation classification:Class:Pt:{Tooth}:Ord:Glickman classification
34016-6,Dental plaque,Find,Pt,{Probe site},Ord,,DENTAL,2.27,ACTIVE,2,,,,Dental plaque {Probe site},,2.09,FALSE,Dental plaque:Find:Pt:{Probe site}:Ord:
34017-4,Tooth out of bone/Tooth in bone,LenRto,Pt,{Tooth},Qn,Measured,DENTAL,2.48,ACTIVE,2,,,ratio,Tooth out of bone/Tooth in bone Measured,{ratio},2.09,FALSE,Tooth out of bone/Tooth in bone:LenRto:Pt:{Tooth}:Qn:Measured
34021-6,Second bone reference,Anat,Pt,{Dental arch},Nom,,DENTAL,2.27,ACTIVE,2,,,,Second bone reference [Anatomy] {Dental arch},,2.09,FALSE,Second bone reference:Anat:Pt:{Dental arch}:Nom:
34024-0,Reason tooth lost,Find,Pt,{Tooth},Nom,,DENTAL,2.56,ACTIVE,2,,,,Reason tooth lost,,2.09,FALSE,Reason tooth lost:Find:Pt:{Tooth}:Nom:
34025-7,Previous dental prosthesis wear,Find,Pt,^Patient,Ord,,DENTAL,2.27,ACTIVE,2,,,,Previous dental prosthesis wear,,2.09,FALSE,Previous dental prosthesis wear:Find:Pt:^Patient:Ord:
34026-5,Dental prosthesis,Type,Pt,*,Nom,,DENTAL,2.73,ACTIVE,2,,,,Dental prosthesis,,2.09,FALSE,Dental prosthesis:Type:Pt:*:Nom:
34028-1,Well maintained,Find,Pt,{Dental prosthesis},Ord,,DENTAL,2.34,ACTIVE,2,,,,Well maintained {Dental prosthesis},,2.09,FALSE,Well maintained:Find:Pt:{Dental prosthesis}:Ord:
34029-9,Prosthesis complaint,Find,Pt,{Dental prosthesis},Ord,Reported,DENTAL,2.34,ACTIVE,2,,,,Prosthesis complaint {Dental prosthesis} - Reported,,2.09,FALSE,Prosthesis complaint:Find:Pt:{Dental prosthesis}:Ord:Reported
34030-7,Reason for prosthesis complaint,Find,Pt,{Dental prosthesis},Nom,Reported,DENTAL,2.38,ACTIVE,2,,,,Reason for prosthesis complaint {Dental prosthesis} - Reported,,2.09,FALSE,Reason for prosthesis complaint:Find:Pt:{Dental prosthesis}:Nom:Reported
34031-5,Denture base evaluation,Imp,Pt,{Dental arch},Ord,,DENTAL,2.56,ACTIVE,2,Observation,,,Denture base evaluation {Dental arch},,2.09,FALSE,Denture base evaluation:Imp:Pt:{Dental arch}:Ord:
34032-3,Denture teeth evaluation,Imp,Pt,{Dental arch},Ord,,DENTAL,2.56,ACTIVE,2,Observation,,,Denture teeth evaluation {Dental arch},,2.09,FALSE,Denture teeth evaluation:Imp:Pt:{Dental arch}:Ord:
34033-1,Denture occlusion,Find,Pt,{Dental prosthesis},Nom,,DENTAL,2.56,ACTIVE,2,,,,Denture occlusion {Dental prosthesis},,2.09,FALSE,Denture occlusion:Find:Pt:{Dental prosthesis}:Nom:
34034-9,Alveolar ridge trauma,Find,Pt,Gingiva,Ord,,DENTAL,2.27,ACTIVE,2,,,,Alveolar ridge trauma Gingiva,,2.09,FALSE,Alveolar ridge trauma:Find:Pt:Gingiva:Ord:
34035-6,Alveolar ridge pathology,Find,Pt,Gingiva,Ord,,DENTAL,2.27,ACTIVE,2,,,,Alveolar ridge pathology Gingiva,,2.09,FALSE,Alveolar ridge pathology:Find:Pt:Gingiva:Ord:
34036-4,Keratinized gingiva,Find,Pt,Gingiva,Ord,,DENTAL,2.56,ACTIVE,2,,,,Keratinized gingiva,,2.09,FALSE,Keratinized gingiva:Find:Pt:Gingiva:Ord:
34037-2,Size,Arb,Pt,Alveolar ridge,Ord,Estimated,DENTAL,2.27,ACTIVE,2,,,,Size Alveolar ridge Estimated,,2.09,FALSE,Size:Arb:Pt:Alveolar ridge:Ord:Estimated
34038-0,Problematic maxillary tuberosity,Find,Pt,Maxilla,Ord,,DENTAL,2.29,ACTIVE,2,,,,Problematic maxillary tuberosity,,2.09,FALSE,Problematic maxillary tuberosity:Find:Pt:Maxilla:Ord:
34039-8,Edentulous ridge relationship,Find,Pt,Maxilla.left+Mandible.left,Nom,,DENTAL,2.56,ACTIVE,2,,,,Edentulous ridge relationship Maxilla - left and Mandible - left,,2.09,FALSE,Edentulous ridge relationship:Find:Pt:Maxilla.left+Mandible.left:Nom:
34040-6,Edentulous ridge relationship,Find,Pt,Maxilla.right+Mandible.right,Nom,,DENTAL,2.56,ACTIVE,2,,,,Edentulous ridge relationship Maxilla - right and Mandible - right,,2.09,FALSE,Edentulous ridge relationship:Find:Pt:Maxilla.right+Mandible.right:Nom:
34041-4,Partial edentulism classification,Class,Pt,{Dental arch},Nom,Kennedy classification,DENTAL,2.29,ACTIVE,2,,,,Partial edentulism {Dental arch} Kennedy classification,,2.09,FALSE,Partial edentulism classification:Class:Pt:{Dental arch}:Nom:Kennedy classification
34042-2,Partially endentulous maxillectomy classification,Class,Pt,Maxilla,Nom,Aramany classification,DENTAL,2.34,ACTIVE,2,,,,Partially endentulous maxillectomy Aramany classification,,2.09,FALSE,Partially endentulous maxillectomy classification:Class:Pt:Maxilla:Nom:Aramany classification
34043-0,Dental examination method,Type,Pt,Dentition,Nom,*,DENTAL,2.27,ACTIVE,2,,,,Dental examination method Dentition,,2.09,FALSE,Dental examination method:Type:Pt:Dentition:Nom:*
34044-8,Magnification instrument,Type,Pt,^Patient,Nom,,DENTAL,2.56,ACTIVE,2,,,,Magnification instrument,,2.09,FALSE,Magnification instrument:Type:Pt:^Patient:Nom:
34045-5,Oral evaluation exam,Type,Pt,^Patient,Nom,,DENTAL,2.73,ACTIVE,2,,,,Oral evaluation exam,,2.09,FALSE,Oral evaluation exam:Type:Pt:^Patient:Nom:
34047-1,Dental history contribution,Find,Pt,{Chief complaint},Ord,,DENTAL,2.27,ACTIVE,2,,,,Dental history contribution {Chief complaint},,2.09,FALSE,Dental history contribution:Find:Pt:{Chief complaint}:Ord:
34048-9,Dental material used &or Proposed,Type,Pt,^Patient,Nom,,DENTAL,2.56,ACTIVE,2,,,,Dental material used/Proposed,,2.09,FALSE,Dental material used &or Proposed:Type:Pt:^Patient:Nom:
34049-7,Number of impressions,Num,Pt,Dentition,Qn,,DENTAL,2.48,ACTIVE,2,,,#,Number of impressions Dentition,{#},2.09,FALSE,Number of impressions:Num:Pt:Dentition:Qn:
60601-2,Lower incisor to A point-pogonion line,Len,Pt,Skull,Qn,XR.measured,DENTAL,2.34,ACTIVE,2,,,mm,Lower incisor to A point-pogonion line [Length] Skull X-ray measured,mm,2.34,FALSE,Lower incisor to A point-pogonion line:Len:Pt:Skull:Qn:XR.measured
60602-0,Upper molar position,Len,Pt,Skull,Qn,XR.measured,DENTAL,2.34,ACTIVE,2,,,mm,Upper molar position [Length] Skull X-ray measured,mm,2.34,FALSE,Upper molar position:Len:Pt:Skull:Qn:XR.measured
60603-8,Molar relationship,Len,Pt,Skull,Qn,XR.measured,DENTAL,2.34,ACTIVE,2,,,mm,Molar relationship [Length] Skull X-ray measured,mm,2.34,FALSE,Molar relationship:Len:Pt:Skull:Qn:XR.measured
60604-6,Lower incisal edge perpendicular to nasion-B point line,Len,Pt,Skull,Qn,XR.measured,DENTAL,2.34,ACTIVE,2,,,mm,Lower incisal edge perpendicular to nasion-B point line [Length] Skull X-ray measured,mm,2.34,FALSE,Lower incisal edge perpendicular to nasion-B point line:Len:Pt:Skull:Qn:XR.measured
60605-3,Overjet,Len,Pt,Skull,Qn,XR.measured,DENTAL,2.34,ACTIVE,2,,,mm,Overjet [Length] Skull X-ray measured,mm,2.34,FALSE,Overjet:Len:Pt:Skull:Qn:XR.measured
60606-1,Incisor mandibular plane angle using menton,Angle,Pt,Skull,Qn,XR.measured,DENTAL,2.40,ACTIVE,2,,,deg,Incisor mandibular plane angle using menton Skull X-ray measured,deg,2.34,FALSE,Incisor mandibular plane angle using menton:Angle:Pt:Skull:Qn:XR.measured
60607-9,Incisor mandibular plane angle using constructed Gonion,Angle,Pt,Skull,Qn,XR.measured,DENTAL,2.40,ACTIVE,2,,,deg,Incisor mandibular plane angle using constructed Gonion Skull X-ray measured,deg,2.34,FALSE,Incisor mandibular plane angle using constructed Gonion:Angle:Pt:Skull:Qn:XR.measured
60608-7,Lower incisor to nasion-B point line,Angle,Pt,Skull,Qn,XR.measured,DENTAL,2.40,ACTIVE,2,,,deg,Lower incisor to nasion-B point line [Angle] Skull X-ray measured,deg,2.34,FALSE,Lower incisor to nasion-B point line:Angle:Pt:Skull:Qn:XR.measured
60609-5,Upper incisor to nasion-A point line,Angle,Pt,Skull,Qn,XR.measured,DENTAL,2.40,ACTIVE,2,,,deg,Upper incisor to nasion-A point line [Angle] Skull X-ray measured,deg,2.34,FALSE,Upper incisor to nasion-A point line:Angle:Pt:Skull:Qn:XR.measured
60610-3,Upper incisor to palatal plane,Angle,Pt,Skull,Qn,XR.measured,DENTAL,2.40,ACTIVE,2,,,deg,Upper incisor to palatal plane [Angle] Skull X-ray measured,deg,2.34,FALSE,Upper incisor to palatal plane:Angle:Pt:Skull:Qn:XR.measured
60611-1,Upper central incisor to sella-nasion line,Angle,Pt,Skull,Qn,XR.measured,DENTAL,2.40,ACTIVE,2,,,deg,Upper central incisor to sella-nasion line [Angle] Skull X-ray measured,deg,2.34,FALSE,Upper central incisor to sella-nasion line:Angle:Pt:Skull:Qn:XR.measured
60612-9,Incisor mandibular plane angle using Gnathion,Angle,Pt,Skull,Qn,XR.measured,DENTAL,2.40,ACTIVE,2,,,deg,Incisor mandibular plane angle using gnathion Skull X-ray measured,deg,2.34,FALSE,Incisor mandibular plane angle using Gnathion:Angle:Pt:Skull:Qn:XR.measured
60613-7,Inter incisal angle,Angle,Pt,Skull,Qn,XR.measured,DENTAL,2.40,ACTIVE,2,,,deg,Inter incisal angle Skull X-ray measured,deg,2.34,FALSE,Inter incisal angle:Angle:Pt:Skull:Qn:XR.measured
60614-5,Condylion to gnathion,Len,Pt,Skull,Qn,XR.measured,DENTAL,2.34,ACTIVE,2,,,mm,Condylion to gnathion [Length] Skull X-ray measured,mm,2.34,FALSE,Condylion to gnathion:Len:Pt:Skull:Qn:XR.measured
60615-2,Condylion to anterior nasal spine,Len,Pt,Skull,Qn,XR.measured,DENTAL,2.34,ACTIVE,2,,,mm,Condylion to anterior nasal spine [Length] Skull X-ray measured,mm,2.34,FALSE,Condylion to anterior nasal spine:Len:Pt:Skull:Qn:XR.measured
60616-0,Condylion to A-point,Len,Pt,Skull,Qn,XR.measured,DENTAL,2.34,ACTIVE,2,,,mm,Condylion to A-point [Length] Skull X-ray measured,mm,2.34,FALSE,Condylion to A-point:Len:Pt:Skull:Qn:XR.measured
60617-8,Infradentale to A-point,Len,Pt,Skull,Qn,XR.measured,DENTAL,2.34,ACTIVE,2,,,mm,Infradentale to A-point [Length] Skull X-ray measured,mm,2.34,FALSE,Infradentale to A-point:Len:Pt:Skull:Qn:XR.measured
60619-4,Angle of convexity,Angle,Pt,Skull,Qn,XR.measured,DENTAL,2.40,ACTIVE,2,,,deg,Angle of convexity Skull X-ray measured,deg,2.34,FALSE,Angle of convexity:Angle:Pt:Skull:Qn:XR.measured
60620-2,Upper central incisor to stomion,Len,Pt,Skull,Qn,XR.measured,DENTAL,2.34,ACTIVE,2,,,mm,Upper central incisor to stomion [Length] Skull X-ray measured,mm,2.34,FALSE,Upper central incisor to stomion:Len:Pt:Skull:Qn:XR.measured
60621-0,Chin thickness,Len,Pt,Skull,Qn,XR.measured,DENTAL,2.34,ACTIVE,2,,,mm,Chin thickness Skull X-ray measured,mm,2.34,FALSE,Chin thickness:Len:Pt:Skull:Qn:XR.measured
60622-8,Subnasal sulcus,Len,Pt,Skull,Qn,XR.measured,DENTAL,2.34,ACTIVE,2,,,mm,Subnasal sulcus [Length] Skull X-ray measured,mm,2.34,FALSE,Subnasal sulcus:Len:Pt:Skull:Qn:XR.measured
60623-6,Naso-labial angle,Angle,Pt,Skull,Qn,XR.measured,DENTAL,2.40,ACTIVE,2,,,deg,Naso-labial angle Skull X-ray measured,deg,2.34,FALSE,Naso-labial angle:Angle:Pt:Skull:Qn:XR.measured
60624-4,Holdaway angle,Angle,Pt,Skull,Qn,XR.measured,DENTAL,2.40,ACTIVE,2,,,deg,Holdaway angle Skull X-ray measured,deg,2.34,FALSE,Holdaway angle:Angle:Pt:Skull:Qn:XR.measured
60625-1,Nasion to Frankfort horizontal plane,Len,Pt,Skull,Qn,XR.measured,DENTAL,2.34,ACTIVE,2,,,mm,Nasion to Frankfort horizontal plane [Length] Skull X-ray measured,mm,2.34,FALSE,Nasion to Frankfort horizontal plane:Len:Pt:Skull:Qn:XR.measured
60628-5,Y axis to Frankfort horizontal plane,Angle,Pt,Skull,Qn,XR.measured,DENTAL,2.40,ACTIVE,2,,,deg,Y axis to Frankfort horizontal plane Skull X-ray measured,deg,2.34,FALSE,Y axis to Frankfort horizontal plane:Angle:Pt:Skull:Qn:XR.measured
60629-3,Y axis to Frankfort horizontal plane using constructed Gnathion,Angle,Pt,Skull,Qn,XR.measured,DENTAL,2.40,ACTIVE,2,,,deg,Y axis to Frankfort horizontal plane using constructed Gnathion Skull X-ray measured,deg,2.34,FALSE,Y axis to Frankfort horizontal plane using constructed Gnathion:Angle:Pt:Skull:Qn:XR.measured
60630-1,Y axis to sella-nasion plane,Angle,Pt,Skull,Qn,XR.measured,DENTAL,2.40,ACTIVE,2,,,deg,Y axis to sella-nasion plane Skull X-ray measured,deg,2.34,FALSE,Y axis to sella-nasion plane:Angle:Pt:Skull:Qn:XR.measured
60631-9,Posterior facial height,Len,Pt,Skull,Qn,XR.measured,DENTAL,2.34,ACTIVE,2,,,mm,Posterior facial height Skull X-ray measured,mm,2.34,FALSE,Posterior facial height:Len:Pt:Skull:Qn:XR.measured
60632-7,Ramus height,Len,Pt,Skull,Qn,XR.measured,DENTAL,2.34,ACTIVE,2,,,mm,Ramus height Skull X-ray measured,mm,2.34,FALSE,Ramus height:Len:Pt:Skull:Qn:XR.measured
60633-5,Ramus height using constructed Gonion,Len,Pt,Skull,Qn,XR.measured,DENTAL,2.34,ACTIVE,2,,,mm,Ramus height using constructed Gonion Skull X-ray measured,mm,2.34,FALSE,Ramus height using constructed Gonion:Len:Pt:Skull:Qn:XR.measured
60634-3,Anterior nasal spine to menton,Len,Pt,Skull,Qn,XR.measured,DENTAL,2.34,ACTIVE,2,,,mm,Anterior nasal spine to menton [Length] Skull X-ray measured,mm,2.34,FALSE,Anterior nasal spine to menton:Len:Pt:Skull:Qn:XR.measured
60635-0,Gonial angle,Angle,Pt,Skull,Qn,XR.measured,DENTAL,2.40,ACTIVE,2,,,deg,Gonial angle Skull X-ray measured,deg,2.34,FALSE,Gonial angle:Angle:Pt:Skull:Qn:XR.measured
60636-8,Gonial angle using constructed Gonion,Angle,Pt,Skull,Qn,XR.measured,DENTAL,2.40,ACTIVE,2,,,deg,Gonial angle using constructed Gonion Skull X-ray measured,deg,2.34,FALSE,Gonial angle using constructed Gonion:Angle:Pt:Skull:Qn:XR.measured
60637-6,Frankfort horizontal plane to mandibular plane using constructed Gonion,Angle,Pt,Skull,Qn,XR.measured,DENTAL,2.40,ACTIVE,2,,,deg,Frankfort horizontal plane to mandibular plane using constructed Gonion [Angle] Skull X-ray measured,deg,2.34,FALSE,Frankfort horizontal plane to mandibular plane using constructed Gonion:Angle:Pt:Skull:Qn:XR.measured
60638-4,Posterior facial height using CF point,Len,Pt,Skull,Qn,XR.measured,DENTAL,2.34,ACTIVE,2,,,mm,Posterior facial height using CF point Skull X-ray measured,mm,2.34,FALSE,Posterior facial height using CF point:Len:Pt:Skull:Qn:XR.measured
60640-0,Lower lip to pogonion,Len,Pt,Skull,Qn,XR.measured,DENTAL,2.34,ACTIVE,2,,,mm,Lower lip to pogonion [Length] Skull X-ray measured,mm,2.34,FALSE,Lower lip to pogonion:Len:Pt:Skull:Qn:XR.measured
60641-8,Stomion to menton,Len,Pt,Skull,Qn,XR.measured,DENTAL,2.34,ACTIVE,2,,,mm,Stomion to menton [Length] Skull X-ray measured,mm,2.34,FALSE,Stomion to menton:Len:Pt:Skull:Qn:XR.measured
60642-6,Upper lip to pogonion,Len,Pt,Skull,Qn,XR.measured,DENTAL,2.34,ACTIVE,2,,,mm,Upper lip to pogonion [Length] Skull X-ray measured,mm,2.34,FALSE,Upper lip to pogonion:Len:Pt:Skull:Qn:XR.measured
60643-4,Anterior facial height,Len,Pt,Skull,Qn,XR.measured,DENTAL,2.34,ACTIVE,2,,,mm,Anterior facial height Skull X-ray measured,mm,2.34,FALSE,Anterior facial height:Len:Pt:Skull:Qn:XR.measured
60644-2,Subnasale to pogonion,Len,Pt,Skull,Qn,XR.measured,DENTAL,2.34,ACTIVE,2,,,mm,Subnasale to pogonion [Length] Skull X-ray measured,mm,2.34,FALSE,Subnasale to pogonion:Len:Pt:Skull:Qn:XR.measured
60645-9,Subnasale to lower lip,Len,Pt,Skull,Qn,XR.measured,DENTAL,2.34,ACTIVE,2,,,mm,Subnasale to lower lip [Length] Skull X-ray measured,mm,2.34,FALSE,Subnasale to lower lip:Len:Pt:Skull:Qn:XR.measured
60646-7,Subnasale to stomion,Len,Pt,Skull,Qn,XR.measured,DENTAL,2.34,ACTIVE,2,,,mm,Subnasale to stomion [Length] Skull X-ray measured,mm,2.34,FALSE,Subnasale to stomion:Len:Pt:Skull:Qn:XR.measured
60647-5,Anterior nasal spine to pogonion,Len,Pt,Skull,Qn,XR.measured,DENTAL,2.34,ACTIVE,2,,,mm,Anterior nasal spine to pogonion [Length] Skull X-ray measured,mm,2.34,FALSE,Anterior nasal spine to pogonion:Len:Pt:Skull:Qn:XR.measured
60648-3,Adenoid width,Len,Pt,Skull,Qn,XR.measured,DENTAL,2.34,ACTIVE,2,,,mm,Adenoid width Skull X-ray measured,mm,2.34,FALSE,Adenoid width:Len:Pt:Skull:Qn:XR.measured
60649-1,Tonsilar width,Len,Pt,Skull,Qn,XR.measured,DENTAL,2.34,ACTIVE,2,,,mm,Tonsilar width Skull X-ray measured,mm,2.34,FALSE,Tonsilar width:Len:Pt:Skull:Qn:XR.measured
60650-9,Wits analysis,Len,Pt,Skull,Qn,XR.measured,DENTAL,2.34,ACTIVE,2,,,mm,Wits analysis [Length] Skull X-ray measured,mm,2.34,FALSE,Wits analysis:Len:Pt:Skull:Qn:XR.measured
60651-7,Mandibular arc,Angle,Pt,Skull,Qn,XR.measured,DENTAL,2.40,ACTIVE,2,,,deg,Mandibular arc [Angle] Skull X-ray measured,deg,2.34,FALSE,Mandibular arc:Angle:Pt:Skull:Qn:XR.measured
60652-5,Lower facial height angle,Angle,Pt,Skull,Qn,XR.measured,DENTAL,2.40,ACTIVE,2,,,deg,Lower facial height angle Skull X-ray measured,deg,2.34,FALSE,Lower facial height angle:Angle:Pt:Skull:Qn:XR.measured
60653-3,Lower lip to menton,Len,Pt,Skull,Qn,XR.measured,DENTAL,2.34,ACTIVE,2,,,mm,Lower lip to menton [Length] Skull X-ray measured,mm,2.34,FALSE,Lower lip to menton:Len:Pt:Skull:Qn:XR.measured
60654-1,Posterior cranial base,Len,Pt,Skull,Qn,XR.measured,DENTAL,2.34,ACTIVE,2,,,mm,Posterior cranial base [Length] Skull X-ray measured,mm,2.34,FALSE,Posterior cranial base:Len:Pt:Skull:Qn:XR.measured
60655-8,Anterior cranial,Len,Pt,Skull,Qn,XR.measured,DENTAL,2.34,ACTIVE,2,,,mm,Anterior cranial [Length] Skull X-ray measured,mm,2.34,FALSE,Anterior cranial:Len:Pt:Skull:Qn:XR.measured
60656-6,Condylion to gonion,Len,Pt,Skull,Qn,XR.measured,DENTAL,2.34,ACTIVE,2,,,mm,Condylion to gonion [Length] Skull X-ray measured,mm,2.34,FALSE,Condylion to gonion:Len:Pt:Skull:Qn:XR.measured
60657-4,Subnasale to upper lip,Len,Pt,Skull,Qn,XR.measured,DENTAL,2.34,ACTIVE,2,,,mm,Subnasale to upper lip [Length] Skull X-ray measured,mm,2.34,FALSE,Subnasale to upper lip:Len:Pt:Skull:Qn:XR.measured
60661-6,Maxillary mandibular planes angle using menton,Angle,Pt,Skull,Qn,XR.measured,DENTAL,2.40,ACTIVE,2,,,deg,Maxillary mandibular planes angle using menton Skull X-ray measured,deg,2.34,FALSE,Maxillary mandibular planes angle using menton:Angle:Pt:Skull:Qn:XR.measured
60662-4,Maxillary mandibular planes angle using menton and constructed gonion,Angle,Pt,Skull,Qn,XR.measured,DENTAL,2.40,ACTIVE,2,,,deg,Maxillary mandibular planes angle using menton and constructed gonion Skull X-ray measured,deg,2.34,FALSE,Maxillary mandibular planes angle using menton and constructed gonion:Angle:Pt:Skull:Qn:XR.measured
60663-2,Sella-nasion plane to mandibular plane using menton,Angle,Pt,Skull,Qn,XR.measured,DENTAL,2.40,ACTIVE,2,,,deg,Sella-nasion plane to mandibular plane using menton [Angle] Skull X-ray measured,deg,2.34,FALSE,Sella-nasion plane to mandibular plane using menton:Angle:Pt:Skull:Qn:XR.measured
60664-0,Sella-nasion plane to mandibular plane using menton and constructed gonion,Angle,Pt,Skull,Qn,XR.measured,DENTAL,2.40,ACTIVE,2,,,deg,Sella-nasion plane to mandibular plane using menton and constructed gonion [Angle] Skull X-ray measured,deg,2.34,FALSE,Sella-nasion plane to mandibular plane using menton and constructed gonion:Angle:Pt:Skull:Qn:XR.measured
60666-5,Sella-nasion plane to palatal plane,Angle,Pt,Skull,Qn,XR.measured,DENTAL,2.40,ACTIVE,2,,,deg,Sella-nasion plane to palatal plane [Angle] Skull X-ray measured,deg,2.34,FALSE,Sella-nasion plane to palatal plane:Angle:Pt:Skull:Qn:XR.measured
60667-3,Palatal plane to mandibular plane,Angle,Pt,Skull,Qn,XR.measured,DENTAL,2.40,ACTIVE,2,,,deg,Palatal plane to mandibular plane [Angle] Skull X-ray measured,deg,2.34,FALSE,Palatal plane to mandibular plane:Angle:Pt:Skull:Qn:XR.measured
60668-1,Palatal plane to mandibular plane constructed Gonion,Angle,Pt,Skull,Qn,XR.measured,DENTAL,2.40,ACTIVE,2,,,deg,Palatal plane to mandibular plane constructed Gonion [Angle] Skull X-ray measured,deg,2.34,FALSE,Palatal plane to mandibular plane constructed Gonion:Angle:Pt:Skull:Qn:XR.measured
60669-9,Glabella to subnasale,Len,Pt,Skull,Qn,XR.measured,DENTAL,2.34,ACTIVE,2,,,mm,Glabella to subnasale [Length] Skull X-ray measured,mm,2.34,FALSE,Glabella to subnasale:Len:Pt:Skull:Qn:XR.measured
60670-7,Subnasale to menton,Len,Pt,Skull,Qn,XR.measured,DENTAL,2.34,ACTIVE,2,,,,Subnasale to menton [Length] Skull X-ray measured,,2.34,FALSE,Subnasale to menton:Len:Pt:Skull:Qn:XR.measured
60671-5,Sella-nasion plane to nasion-pogonion line,Angle,Pt,Skull,Qn,XR.measured,DENTAL,2.40,ACTIVE,2,,,deg,Sella-nasion plane to nasion-pogonion line [Angle] Skull X-ray measured,deg,2.34,FALSE,Sella-nasion plane to nasion-pogonion line:Angle:Pt:Skull:Qn:XR.measured
60672-3,Upper lip thickness,Len,Pt,Skull,Qn,XR.measured,DENTAL,2.34,ACTIVE,2,,,mm,Upper lip thickness Skull X-ray measured,mm,2.34,FALSE,Upper lip thickness:Len:Pt:Skull:Qn:XR.measured
60673-1,Soft tissue thickness at A-point,Len,Pt,Skull,Qn,XR.measured,DENTAL,2.34,ACTIVE,2,,,mm,Soft tissue thickness at A-point Skull X-ray measured,mm,2.34,FALSE,Soft tissue thickness at A-point:Len:Pt:Skull:Qn:XR.measured
60674-9,Nasion to A-point,Len,Pt,Skull,Qn,XR.measured,DENTAL,2.34,ACTIVE,2,,,mm,Nasion to A-point [Length] Skull X-ray measured,mm,2.34,FALSE,Nasion to A-point:Len:Pt:Skull:Qn:XR.measured
60675-6,Mandibular body length,Len,Pt,Skull,Qn,XR.measured,DENTAL,2.34,ACTIVE,2,,,mm,Mandibular body length Skull X-ray measured,mm,2.34,FALSE,Mandibular body length:Len:Pt:Skull:Qn:XR.measured
60686-3,Overbite,Len,Pt,Skull,Qn,XR.measured,DENTAL,2.34,ACTIVE,2,,,mm,Overbite [Length] Skull X-ray measured,mm,2.34,FALSE,Overbite:Len:Pt:Skull:Qn:XR.measured
74049-8,Periodontal condition involves frenum,Find,Pt,Oral cavity,Ord,,DENTAL,2.61,ACTIVE,2,Observation,,,Periodontal condition involves frenum,,2.46,FALSE,Periodontal condition involves frenum:Find:Pt:Oral cavity:Ord:
